round,cnt,moving_loss,avg_moving_loss,trained_size
85,200,195.3241662259316,0.976620831129658,80000
86,200,196.0015070352341,0.9800075351761706,80000
87,200,195.66152194209673,0.9783076097104836,80000
88,200,190.99024719382294,0.9549512359691147,80000
89,200,199.88394676053412,0.9994197338026706,80000
90,200,198.49454265712143,0.9924727132856072,80000
91,200,195.52529820182906,0.9776264910091453,80000
92,200,199.7548878052346,0.998774439026173,80000
93,200,196.00600946860658,0.9800300473430329,80000
94,200,202.04646693609416,1.010232334680471,80000
95,200,196.54254847976225,0.9827127423988112,80000
96,200,195.54502718751218,0.9777251359375608,80000
97,200,187.90260726484595,0.9395130363242298,80000
98,200,188.314200367905,0.9415710018395249,80000
99,200,194.3532275497845,0.9717661377489225,80000
100,200,191.33546382911854,0.9566773191455927,80000
101,200,189.59233573934387,0.9479616786967193,80000
102,200,188.74767216161726,0.9437383608080863,80000
103,200,192.42864553720023,0.9621432276860011,80000
104,200,195.40355630031644,0.9770177815015821,80000
105,200,192.32320728270545,0.9616160364135272,80000
106,200,197.36829651701376,0.9868414825850688,80000
107,200,193.84683175445042,0.969234158772252,80000
108,200,199.24591851956947,0.9962295925978474,80000
109,200,192.2833248400628,0.9614166242003139,80000
110,200,192.74136806940982,0.9637068403470491,80000
111,200,198.77488820813758,0.9938744410406879,80000
112,200,192.8623865287234,0.9643119326436169,80000
113,200,192.26162706979375,0.9613081353489688,80000
114,200,184.66898799269927,0.9233449399634963,80000
115,200,182.90603890051358,0.9145301945025679,80000
116,200,192.44736420733355,0.9622368210366677,80000
117,200,192.6082003946421,0.9630410019732105,80000
118,200,181.95241310665355,0.9097620655332678,80000
119,200,182.39539150301943,0.9119769575150971,80000
120,200,190.1482868955033,0.9507414344775165,80000
121,200,192.93814920663158,0.9646907460331579,80000
122,200,180.6024420609499,0.9030122103047495,80000
123,200,188.73250326639962,0.943662516331998,80000
124,200,183.50346891077012,0.9175173445538506,80000
125,200,180.3531829617995,0.9017659148089975,80000
126,200,180.24972595957706,0.9012486297978853,80000
127,200,176.98767786222064,0.8849383893111031,80000
128,200,184.7604607412056,0.923802303706028,80000
129,200,188.57930830154262,0.9428965415077131,80000
130,200,183.60250641373375,0.9180125320686687,80000
131,200,182.81770493733768,0.9140885246866884,80000
132,200,186.2019490221961,0.9310097451109804,80000
133,200,187.84032830657654,0.9392016415328827,80000
134,200,184.25792462345467,0.9212896231172734,80000
135,200,196.18068333027395,0.9809034166513697,80000
136,200,187.85572520983837,0.9392786260491919,80000
137,200,190.6174340993172,0.953087170496586,80000
138,200,182.71472243005707,0.9135736121502853,80000
139,200,188.2508155277627,0.9412540776388135,80000
140,200,189.89736904284035,0.9494868452142018,80000
141,200,176.58670074651226,0.8829335037325613,80000
142,200,195.23245737726987,0.9761622868863493,80000
143,200,180.96910439731954,0.9048455219865977,80000
144,200,180.0609477541071,0.9003047387705355,80000
145,200,181.5893508504306,0.907946754252153,80000
146,200,184.54019540328804,0.9227009770164402,80000
147,200,189.6901510952316,0.9484507554761581,80000
148,200,175.59005322300249,0.8779502661150125,80000
149,200,184.02181522182505,0.9201090761091253,80000
150,200,184.14405476990925,0.9207202738495462,80000
